ID	charge	outil	n_burst	debut_burst	duree_burst	duree_pause	duree_cycle	pct_burst	pct_pause	longueur_burst	burst	startPos	endPos	docLength	categ	charBurst	ratio	Colonne1
F+S1	+	TW	54	786,497	4,912	7,536	12,448	0,394601542416	0,605398457584	7	. Mais 	1101	1088	1090	RB	⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫.␣Mais␣	0,651804670913	
F+S1	+	TW	55	796,321	11,927	4,912	16,839	0,708296217115	0,291703782885	33	, du surtout à un effet de mode. 	1088	1114	1116	P	la␣⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫,␣du␣surtout␣à␣un␣effet␣de␣molde␣⌫⌫⌫⌫de.␣	2,42813517915	
F+S1	+	TW	56	835,376	20,752	27,128	47,88	0,433416875522	0,566583124478	47	, les personnes s'adeptent et les lieux publics	1114	1159	1161	RB	⌫⌫,␣les␣personnes␣s'adeptent␣ert␣⌫⌫⌫t␣les␣bar⌫⌫⌫lieux␣piu⌫⌫ublique⌫⌫s⌫⌫s␣⌫⌫x⌫cs	0,7649660867	
F+S1	+	TW	57	858,048	11,584	1,92	13,504	0,857819905213	0,142180094787	17	 aussi (terrasse 	1159	1176	1178	P	aussi⌫⌫⌫⌫⌫␣aussi␣(terrasse␣fumeuse␣⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫se␣	6,03333333333	
F+S1	+	TW	58	871,84	6,576	2,208	8,784	0,748633879781	0,251366120219	31	pour fumeur dans certains bars-	1176	1207	1209	P	pour␣fumeur␣dans␣certains␣bars-	2,97826086957	
F+S1	+	TW	59	880,928	2,928	2,512	5,44	0,538235294118	0,461764705882	13	brasserie).  	1207	1220	1222	P	brasserie).␣␣	1,16560509554	
F+S1	+	TW	60	904,335	3,744	20,479	24,223	0,15456384428	0,84543615572	17	On peut voir que 	1220	1237	1239	P	␣⌫On␣peut␣voir␣que␣	0,182821426827	
F+S1	+	TW	61	912,143	6,24	4,064	10,304	0,605590062112	0,394409937888	38	les différentes mesures pour diminuer 	1237	1275	1277	P	les␣différentes␣mesures␣pour␣diminuer␣	1,53543307087	
F+S1	+	TW	62	920,335	12,128	1,952	14,08	0,861363636364	0,138636363636	57	le tabagisme en France ne marche pas vraiment, car toute 	1275	1332	1334	P	le␣tabagisme␣en␣France␣ne␣marche␣pas␣vraiment␣⌫,␣car␣toute␣	6,2131147541	
F+S1	+	TW	63	936,559	9,424	4,096	13,52	0,697041420118	0,302958579882	32	, même s'il y a une diminution, 	1332	1352	1354	RB	⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫,␣même␣s'il␣y␣a␣une␣diminution,␣	2,30078125	
F+S1	+	TW	64	947,903	10,959	1,92	12,879	0,850920102492	0,149079897508	49	 des fumeurs, il reste encore beaucoup de fumeur 	1352	1399	1401	RB	⌫⌫␣des␣fumeurs␣⌫,␣il␣reste␣encore␣beaucoup␣de␣fumeur␣	5,7078125	
F+S1	+	TW	65	961,47	5,792	2,608	8,4	0,689523809524	0,310476190476	17	 trop de fumeur. 	1399	1405	1407	R	⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫␣trop␣de␣fumeur?␣⌫⌫.␣	2,22085889571	
F+S1	+	TW	66	991,182	0,288	23,92	24,208	0,0118968935889	0,988103106411	3	en 	1368	1387	1411	P	en␣	0,0120401337793	
F+S10	+	TW	1	13,229	7,647		7,647	1	0	1	d	1	1	1	P	dE␣NOS␣JOURS␣LA␣++⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫d		
F+S10	+	TW	2	22,012	0,096	1,136	1,232	0,0779220779221	0,922077922078	0		1	0	0	R	⌫	0,0845070422535	
F+S10	+	TW	3	23,468	12,992	1,36	14,352	0,905239687848	0,0947603121516	56	De nos jours la consommation de tabac est très présente 	0	56	56	R	De␣nos␣jours␣la␣consommation␣de␣tabac␣est␣très␣présente␣	9,55294117647	
F+S10	+	TW	4	39,516	11,311	3,056	14,367	0,78729031809	0,21270968191	43	dans notre société. C'est un phénomène très	56	99	99	R	dans␣notre␣société.␣C'est␣un␣phénomène␣très	3,7012434555	
F+S10	+	TW	5	52,891	4,56	2,064	6,624	0,688405797101	0,311594202899	8	de plus 	99	103	103	R	␣pré⌫⌫⌫⌫⌫⌫⌫⌫de␣plus␣	2,20930232558	
F+S10	+	TW	6	58,523	28,912	1,072	29,984	0,964247598719	0,0357524012807	111	en plus présent chez les jeunes, en effet on voit une augmentation de la consommation de tabac chez les jeunes 	103	214	214	R	en␣plus␣présent␣cheze␣⌫⌫␣les␣jeunes,␣en␣effet␣on␣voit␣une␣augmentation,␣⌫⌫␣de␣la␣con␣s⌫⌫sommation␣de␣tabac␣chez␣les␣jeunes␣	26,9701492537	
F+S10	+	TW	7	89,21	4,88	1,775	6,655	0,73328324568	0,26671675432	17	agés de douze ans	214	231	231	P	agés␣de␣douze␣ans	2,74929577465	
F+S10	+	TW	8	95,61	0,368	1,52	1,888	0,194915254237	0,805084745763	2	. 	231	233	233	P	.␣	0,242105263158	
F+S10	+	TW	9	112,826	11,68	16,848	28,528	0,409422321929	0,590577678071	44	L'état tente de mettre en oeuvre des moyens 	233	277	277	P	L'état␣tente␣dfe⌫⌫e␣mettre␣en,␣=⌫⌫⌫␣oeuvre␣des␣moyens␣	0,693257359924	
F+S10	+	TW	10	125,546	6,928	1,04	7,968	0,869477911647	0,130522088353	32	pour limiter cette augmentation 	277	309	309	P	pour␣limiter␣cette␣augmentation␣	6,66153846154	
F+S10	+	TW	11	142,825	11,648	10,351	21,999	0,529478612664	0,470521387336	30	tel que l'augmentation du prix	309	339	339	P	t(el␣q⌫⌫⌫⌫⌫el␣que␣l'augmentation␣du␣pruix⌫⌫⌫ix	1,1253019032	
F+S10	+	TW	12	155,529	0,272	1,056	1,328	0,204819277108	0,795180722892	2	 d	339	341	341	P	␣d	0,257575757576	
F+S10	+	TW	13	158,457	4,368	2,656	7,024	0,621867881549	0,378132118451	24	'un paquet de cigarettes	341	365	365	P	'un␣paquet␣de␣cigarettes	1,64457831325	
F+S10	+	TW	14	167,305	12,448	4,48	16,928	0,735349716446	0,264650283554	51	 ou l'interdiction de fumer dans des lieux publics 	365	416	416	P	␣ou␣l'interdiction␣de␣fumer␣dans␣l⌫des␣lieux␣publics␣	2,77857142857	
F+S10	+	TW	15	182,377	16,303	2,624	18,927	0,861362075342	0,138637924658	65	. Mais ces moyens mis en oeuvre sont ils réellement satisfaisant 	416	480	480	RB	⌫.␣Mais␣ces␣moyens␣mis␣en␣oeuvre␣sont␣ils␣réellement␣satisfaisant␣	6,21303353659	
F+S10	+	TW	16	200,92	4,752	2,24	6,992	0,679633867277	0,320366132723	7	donnent	480	454	454	RB	⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫donnent	2,12142857143	
F+S10	+	TW	17	212,872	6,96	7,2	14,16	0,491525423729	0,508474576271	19	 ils véritablement 	454	473	473	P	␣il⌫⌫ils␣véritablement␣	0,966666666667	
F+S10	+	TW	18	236,887	0,56	17,055	17,615	0,0317910871416	0,968208912858	3	les	473	476	476	P	les	0,0328349457637	
F+S10	+	TW	19	240,007	3,024	2,56	5,584	0,541547277937	0,458452722063	0		476	417	417	RB	⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫	1,18125	
F+S10	+	TW	20	245,415	0,72	2,384	3,104	0,231958762887	0,768041237113	4	Ces 	417	421	421	P	Ces␣	0,302013422819	
F+S10	+	TW	21	247,239	3,376	1,104	4,48	0,753571428571	0,246428571429	16	moyens sont ils 	421	437	437	P	moyens␣sont␣ils␣	3,05797101449	
F+S10	+	TW	22	254,103	10,288	3,488	13,776	0,746806039489	0,253193960511	35	ns ont ils un véritable impact sur 	437	459	459	RB	⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫ns␣ont␣ils␣un␣véritable␣impacty⌫␣sur␣	2,9495412844	
F+S10	+	TW	23	266,599	5,664	2,208	7,872	0,719512195122	0,280487804878	27	la société de consommateurs	459	486	486	P	la␣société␣de␣consommateurs	2,5652173913	
F+S10	+	TW	24	273,399	0,096	1,136	1,232	0,0779220779221	0,922077922078	1	.	486	487	487	P	.	0,0845070422535	
F+S10	+	TW	25	275,511	0,08	2,016	2,096	0,0381679389313	0,961832061069	1	 	487	488	488	P	␣	0,0396825396825	
F+S10	+	TW	26	277,831	0,08	2,24	2,32	0,0344827586207	0,965517241379	1	 	488	489	489	P	␣	0,0357142857143	
F+S10	+	TW	27	285,43	11,072	7,519	18,591	0,595556989941	0,404443010059	16	L'zaugmentation 	490	505	505	P	Averc␣⌫⌫⌫c␣l'augmen⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫L'zaugmentation␣	1,47253624152	
F+S10	+	TW	28	297,862	5,264	1,36	6,624	0,794685990338	0,205314009662	26	d'un paquet de cigarettes 	505	531	531	P	d'un␣paquet␣de␣cigarettes␣	3,87058823529	
F+S10	+	TW	29	317,398	2,064	14,272	16,336	0,126346718903	0,873653281097	14	peut en effet 	531	545	545	P	peut␣en␣effet␣	0,144618834081	
F+S10	+	TW	30	320,582	8,272	1,12	9,392	0,880749574106	0,119250425894	40	diminuer la consommation chez les jeunes	545	585	585	P	diminuer␣la␣consommation␣chez␣les␣jeunes	7,38571428571	
F+S10	+	TW	31	329,893	0,097	1,039	1,136	0,0853873239437	0,914612676056	1	,	585	586	586	P	,	0,0933589990375	
F+S10	+	TW	32	335,285	0,048	5,295	5,343	0,00898371701291	0,991016282987	0		493	586	586	R	⌫	0,00906515580737	
F+S10	+	TW	33	343,797	0,096	8,464	8,56	0,011214953271	0,988785046729	0		586	585	585	R	⌫	0,0113421550095	
F+S10	+	TW	34	345,349	6,8	1,456	8,256	0,823643410853	0,176356589147	33	 puisque ces derniers ne dispose 	585	618	618	P	␣puisque␣ces␣derniers␣ne␣dispose␣	4,67032967033	
F+S10	+	TW	35	353,269	3,408	1,12	4,528	0,752650176678	0,247349823322	14	pas forcément 	618	632	632	P	pas␣forcément␣	3,04285714286	
F+S10	+	TW	36	360,293	17,664	3,616	21,28	0,83007518797	0,16992481203	77	de beaucoup d'argent compte tenu de leur age ils ne detiennent pas un salaire	632	709	709	P	de␣beaucoup␣d'argent␣compte␣tenu␣de␣leur␣age␣il␣ne␣⌫⌫⌫⌫s␣ne␣detiennent␣pas␣un␣salaire	4,88495575221	
F+S10	+	TW	37	379,3	0,912	1,343	2,255	0,4044345898	0,5955654102	2	. 	709	711	711	P	.␣	0,679076693969	
F+S10	+	TW	38	394,244	4,32	14,032	18,352	0,23539668701	0,76460331299	16	Ajoutons à cela 	711	727	727	P	Ajoutonsd␣⌫⌫␣à␣cela␣	0,307867730901	
F+S10	+	TW	39	399,604	28,815	1,04	29,855	0,965164963993	0,0348350360074	120	le fait que depuis plusieurs années il est interdit de fumer dans les lieux publics tels que les restaurants ou cinéma. 	727	847	847	P	le␣fait␣que␣depuis␣plusieurs␣années␣il␣est␣interdit␣de␣fumer␣dans␣les␣lieux␣publuics␣q⌫⌫⌫⌫⌫⌫ics␣tels␣que␣les␣restaurants␣ou␣cinéma.␣	27,7067307692	
F+S10	+	TW	40	429,827	3,984	1,408	5,392	0,738872403561	0,261127596439	8	Cela à p	847	855	855	P	Cekla␣⌫⌫⌫⌫la␣à␣pa⌫	2,82954545455	
F+S10	+	TW	41	435,684	9,535	1,873	11,408	0,835816970547	0,164183029453	31	permet de réduire la tabagisme 	855	883	883	RB	⌫⌫⌫permet␣de␣réduite␣⌫⌫⌫re␣la␣tabagisme␣	5,09076348105	
F+S10	+	TW	42	453,091	1,152	7,872	9,024	0,127659574468	0,872340425532	6	passif	883	889	889	P	passif	0,146341463415	
F+S10	+	TW	43	458,995	31,727	4,752	36,479	0,869733271197	0,130266728803	92	 qui cause de nombreux problèmes respiratoires même les chercheurs ne sont pas tout a fait d	889	981	981	P	␣qui␣cause␣de␣nombreux␣problèmes␣respiratoires␣même␣si␣certains␣chercheurs␣affirmen⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫les␣chercheurs␣ne␣sont␣opa⌫⌫⌫pas␣tout␣a␣fait␣d	6,67655723906	
F+S10	+	TW	44	493,474	1,408	2,752	4,16	0,338461538462	0,661538461538	8	'accord 	981	989	989	P	'accord␣	0,511627906977	
F+S10	+	TW	45	496,498	47,728	1,616	49,344	0,967250324254	0,0327496757458	177	sur ce point. Le fait de ne plus fumer dans des parcs où des enfants jouent réduit le risque que de jeunes enfants jouent avec des mégots et ainsi se familiarisent avec le tabac	989	1166	1166	P	sur␣ce␣pouint⌫⌫⌫⌫int.␣Le␣fait␣de␣ne␣plus␣fu_mper␣⌫⌫⌫⌫⌫⌫⌫y⌫umer␣dans␣de's␣⌫⌫⌫s␣parcs␣o*⌫ù␣des␣enfants␣jouent␣réduit␣le␣risque␣que␣de␣jeunes␣enfants␣jouent␣avec␣des␣mégots␣et␣s⌫ainsi␣se␣familiarisent␣avec␣le␣tabac	29,5346534653	
F+S10	+	TW	46	545,569	5,44	1,343	6,783	0,802005012531	0,197994987469	14	.   Néanmoins 	1166	1180	1180	P	.␣␣␣Néanmoins␣	4,05063291139	
F+S10	+	TW	47	552,209	2,88	1,2	4,08	0,705882352941	0,294117647059	0		1180	1166	1166	RB	⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫␣⌫	2,4	
F+S10	+	TW	48	556,161	0,576	1,072	1,648	0,349514563107	0,650485436893	2	. 	1166	1168	1168	P	.␣	0,537313432836	
F+S10	+	TW	49	557,905	3,232	1,168	4,4	0,734545454545	0,265454545455	11	 Néanmoins 	1168	1179	1179	P	␣Néanmoins␣	2,76712328767	
F+S10	+	TW	50	563,137	5,344	2	7,344	0,727668845316	0,272331154684	24	l'augmentation du tabac 	1179	1203	1203	P	l'augmentation␣du␣tabac␣	2,672	
F+S10	+	TW	51	569,585	2,224	1,104	3,328	0,668269230769	0,331730769231	11	ne peut emp	1203	1214	1214	P	ne␣peut␣emp	2,01449275362	
F+S10	+	TW	52	573,776	3,456	1,967	5,423	0,637285635257	0,362714364743	18	êcher pour autant 	1214	1232	1232	P	êcher␣pour␣autant␣	1,75699034062	
